shipment_id,transit_days,origin_weather_severity,dest_weather_severity,origin_nlp_risk,is_delayed,delay_days,origin_Dubai Port,origin_Los Angeles Port,origin_Mumbai Port,origin_Rotterdam Port,origin_Shanghai Port,origin_Singapore Port,destination_Dubai Port,destination_Los Angeles Port,destination_Mumbai Port,destination_Rotterdam Port,destination_Shanghai Port,destination_Singapore Port,item_Auto Parts,item_Electronics,item_Machinery,item_Pharmaceuticals,item_Textiles
SHP10621,11,1,1,0.1,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
SHP10622,10,0,4,0.988454520702362,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
SHP10623,15,0,0,0.1,0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
SHP10624,28,0,0,0.1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
SHP10625,12,0,0,0.1,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
SHP10626,20,1,4,0.1,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
SHP10627,25,1,0,0.1,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
SHP10628,17,0,3,0.1,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
SHP10629,19,4,1,0.1,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
SHP10630,28,3,4,0.1,1,3,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
SHP10631,30,4,0,0.1,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
SHP10632,17,0,0,0.1,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
SHP10633,30,0,3,0.1,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
SHP10634,16,4,1,0.1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
SHP10635,10,4,3,0.1,1,8,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
SHP10636,25,0,4,0.1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
SHP10637,25,0,7,0.1,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
SHP10638,12,4,0,0.1,0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
SHP10639,18,0,0,0.1,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
SHP10640,15,3,3,0.1,0,0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
SHP10641,29,0,4,0.1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
SHP10642,15,4,0,0.1,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
SHP10643,20,0,0,0.1,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
SHP10644,18,3,3,0.9996067881584167,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
SHP10645,22,4,1,0.1,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
SHP10646,10,0,1,0.1,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
SHP10647,13,4,0,0.1,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
SHP10648,13,0,0,0.988454520702362,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
SHP10649,18,0,0,0.1,1,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
SHP10650,22,4,0,0.1,0,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
SHP10651,24,10,4,0.1,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
SHP10652,13,7,3,0.1,1,5,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
SHP10653,17,4,0,0.1,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
SHP10654,25,0,3,0.1,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
SHP10655,22,0,0,0.1,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
SHP10656,26,4,3,0.1,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
SHP10657,24,0,1,0.1,0,0,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
SHP10658,11,0,0,0.1,0,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
SHP10659,14,0,4,0.1,0,0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
SHP10660,22,0,3,0.1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
SHP10661,24,3,0,0.1,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
SHP10662,23,1,0,0.1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
SHP10663,28,1,1,0.1,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
SHP10664,19,3,1,0.1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
SHP10665,30,0,3,0.1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
SHP10666,18,0,10,0.1,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
SHP10667,22,10,0,0.1,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
SHP10668,18,1,0,0.1,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
SHP10669,18,3,4,0.1,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
SHP10670,19,4,1,0.9996131062507628,0,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
SHP10671,29,0,1,0.1,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
SHP10672,25,4,4,0.1,0,0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
SHP10673,12,4,3,0.1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
SHP10674,28,4,7,0.9990503191947936,1,6,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
SHP10675,11,3,4,0.1,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
SHP10676,24,0,0,0.1,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
SHP10677,21,7,1,0.9539816975593568,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
SHP10678,27,7,1,0.9996744394302368,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
SHP10679,10,3,0,0.1,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
SHP10680,30,0,0,0.1,0,0,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
SHP10681,10,10,0,0.990997076034546,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
SHP10682,30,4,0,0.9996131062507628,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
SHP10683,19,4,1,0.1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
SHP10684,21,0,0,0.1,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
SHP10685,26,0,0,0.1,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
SHP10686,26,0,0,0.1,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
SHP10687,19,0,3,0.1,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
SHP10688,18,0,4,0.1,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
SHP10689,14,0,3,0.1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
SHP10690,20,4,1,0.1,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
SHP10691,18,0,3,0.1,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
SHP10692,28,7,0,0.9632990956306458,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
SHP10693,25,3,4,0.1,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
SHP10694,15,3,0,0.1,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
SHP10695,25,4,0,0.1,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
SHP10696,20,3,0,0.1,0,0,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
SHP10697,23,1,0,0.988454520702362,0,0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
SHP10698,19,4,3,0.1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
SHP10699,28,4,3,0.9995187520980836,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
SHP10700,26,0,1,0.1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
SHP10701,23,3,4,0.1,1,8,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
SHP10702,23,0,0,0.1,0,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
SHP10703,12,4,0,0.9914383888244628,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
SHP10704,11,0,0,0.1,1,7,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
SHP10705,15,4,0,0.1,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
SHP10706,30,0,4,0.9995187520980836,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
SHP10707,11,0,0,0.1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
SHP10708,26,4,1,0.1,1,6,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
SHP10709,21,0,0,0.1,0,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
SHP10710,19,0,10,0.1,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
SHP10711,26,3,1,0.1,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
SHP10712,25,4,3,0.1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
SHP10713,17,0,4,0.1,1,2,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
SHP10714,26,1,1,0.1,1,5,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
SHP10715,18,1,0,0.1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
SHP10716,13,0,0,0.9996029734611512,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
SHP10717,24,3,0,0.1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
SHP10718,14,1,3,0.1,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
SHP10719,13,1,4,0.1,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
SHP10720,14,0,0,0.1,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
SHP10721,19,0,10,0.1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
SHP10722,16,4,0,0.1,0,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
SHP10723,23,1,0,0.9845608472824096,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
SHP10724,25,4,1,0.1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
SHP10725,28,4,3,0.1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
