shipment_id,origin,destination,item,dispatch_date,planned_eta,actual_arrival,delay_days,is_delayed
SHP11305,Rotterdam Port,Mumbai Port,Pharmaceuticals,2023-05-26,2023-06-19,2023-06-19,0,0
SHP11306,Los Angeles Port,Dubai Port,Auto Parts,2023-10-11,2023-11-03,2023-11-03,0,0
SHP11307,Rotterdam Port,Shanghai Port,Electronics,2023-09-01,2023-09-22,2023-09-23,1,1
SHP11308,Singapore Port,Rotterdam Port,Electronics,2023-07-22,2023-08-15,2023-08-15,0,0
SHP11309,Singapore Port,Mumbai Port,Electronics,2023-03-15,2023-04-06,2023-04-06,0,0
SHP11310,Dubai Port,Mumbai Port,Auto Parts,2023-02-03,2023-02-24,2023-02-24,0,0
SHP11311,Los Angeles Port,Shanghai Port,Machinery,2023-07-26,2023-08-08,2023-08-08,0,0
SHP11312,Rotterdam Port,Dubai Port,Textiles,2024-01-01,2024-01-29,2024-01-29,0,0
SHP11313,Singapore Port,Rotterdam Port,Textiles,2023-09-01,2023-09-30,2023-09-30,0,0
SHP11314,Rotterdam Port,Singapore Port,Textiles,2023-03-17,2023-04-10,2023-04-10,0,0
SHP11315,Los Angeles Port,Dubai Port,Pharmaceuticals,2023-04-29,2023-05-29,2023-05-29,0,0
SHP11316,Mumbai Port,Shanghai Port,Electronics,2023-02-04,2023-03-01,2023-03-01,0,0
SHP11317,Shanghai Port,Dubai Port,Machinery,2023-12-14,2024-01-03,2024-01-03,0,0
SHP11318,Dubai Port,Singapore Port,Electronics,2023-02-09,2023-03-07,2023-03-07,0,0
SHP11319,Rotterdam Port,Shanghai Port,Textiles,2023-12-05,2023-12-30,2023-12-30,0,0
SHP11320,Los Angeles Port,Singapore Port,Textiles,2023-10-04,2023-10-31,2023-11-04,4,1
SHP11321,Mumbai Port,Dubai Port,Electronics,2023-07-16,2023-08-09,2023-08-09,0,0
SHP11322,Rotterdam Port,Dubai Port,Pharmaceuticals,2023-01-19,2023-01-30,2023-01-30,0,0
SHP11323,Singapore Port,Los Angeles Port,Auto Parts,2023-09-09,2023-10-02,2023-10-02,0,0
SHP11324,Singapore Port,Rotterdam Port,Pharmaceuticals,2023-02-26,2023-03-26,2023-03-26,0,0
SHP11325,Singapore Port,Dubai Port,Machinery,2023-10-20,2023-11-14,2023-11-14,0,0
SHP11326,Shanghai Port,Singapore Port,Electronics,2023-07-20,2023-08-07,2023-08-07,0,0
SHP11327,Rotterdam Port,Singapore Port,Textiles,2023-05-26,2023-06-15,2023-06-22,7,1
SHP11328,Dubai Port,Mumbai Port,Auto Parts,2023-07-07,2023-07-28,2023-07-28,0,0
SHP11329,Dubai Port,Mumbai Port,Textiles,2023-07-14,2023-07-27,2023-07-27,0,0
SHP11330,Los Angeles Port,Dubai Port,Textiles,2023-01-29,2023-02-15,2023-02-15,0,0
SHP11331,Singapore Port,Los Angeles Port,Machinery,2023-02-13,2023-02-25,2023-02-25,0,0
SHP11332,Mumbai Port,Rotterdam Port,Auto Parts,2023-01-11,2023-02-07,2023-02-07,0,0
SHP11333,Rotterdam Port,Dubai Port,Machinery,2023-09-21,2023-10-14,2023-10-14,0,0
SHP11334,Singapore Port,Rotterdam Port,Machinery,2023-01-12,2023-02-01,2023-02-01,0,0
SHP11335,Rotterdam Port,Los Angeles Port,Machinery,2023-02-20,2023-03-17,2023-03-17,0,0
SHP11336,Singapore Port,Shanghai Port,Textiles,2023-09-12,2023-10-08,2023-10-08,0,0
SHP11337,Singapore Port,Los Angeles Port,Auto Parts,2023-11-11,2023-11-30,2023-11-30,0,0
SHP11338,Rotterdam Port,Shanghai Port,Pharmaceuticals,2023-11-22,2023-12-04,2023-12-04,0,0
SHP11339,Dubai Port,Shanghai Port,Textiles,2023-05-16,2023-05-27,2023-05-27,0,0
SHP11340,Dubai Port,Rotterdam Port,Auto Parts,2023-11-16,2023-11-28,2023-11-28,0,0
SHP11341,Dubai Port,Mumbai Port,Machinery,2023-06-22,2023-07-10,2023-07-16,6,1
SHP11342,Dubai Port,Rotterdam Port,Pharmaceuticals,2023-04-18,2023-05-09,2023-05-09,0,0
SHP11343,Singapore Port,Los Angeles Port,Machinery,2023-06-03,2023-06-26,2023-06-26,0,0
SHP11344,Los Angeles Port,Shanghai Port,Pharmaceuticals,2023-07-25,2023-08-12,2023-08-12,0,0
SHP11345,Rotterdam Port,Singapore Port,Auto Parts,2023-01-10,2023-02-09,2023-02-09,0,0
SHP11346,Shanghai Port,Singapore Port,Pharmaceuticals,2023-04-20,2023-05-14,2023-05-14,0,0
SHP11347,Singapore Port,Dubai Port,Machinery,2023-08-11,2023-09-08,2023-09-08,0,0
SHP11348,Mumbai Port,Singapore Port,Auto Parts,2023-07-06,2023-07-30,2023-07-30,0,0
SHP11349,Shanghai Port,Rotterdam Port,Pharmaceuticals,2023-07-30,2023-08-19,2023-08-19,0,0
SHP11350,Mumbai Port,Los Angeles Port,Pharmaceuticals,2023-05-17,2023-06-05,2023-06-05,0,0
SHP11351,Los Angeles Port,Singapore Port,Auto Parts,2023-07-27,2023-08-13,2023-08-13,0,0
SHP11352,Shanghai Port,Mumbai Port,Auto Parts,2023-06-08,2023-07-02,2023-07-02,0,0
SHP11353,Rotterdam Port,Dubai Port,Electronics,2023-04-14,2023-04-29,2023-04-29,0,0
SHP11354,Mumbai Port,Rotterdam Port,Textiles,2023-12-04,2023-12-31,2023-12-31,0,0
SHP11355,Mumbai Port,Dubai Port,Electronics,2023-01-29,2023-02-10,2023-02-10,0,0
SHP11356,Los Angeles Port,Mumbai Port,Pharmaceuticals,2023-07-06,2023-07-18,2023-07-18,0,0
SHP11357,Singapore Port,Shanghai Port,Auto Parts,2023-02-27,2023-03-27,2023-03-27,0,0
SHP11358,Mumbai Port,Singapore Port,Machinery,2023-09-26,2023-10-14,2023-10-14,0,0
SHP11359,Mumbai Port,Los Angeles Port,Machinery,2023-03-04,2023-03-24,2023-03-24,0,0
SHP11360,Dubai Port,Rotterdam Port,Auto Parts,2023-08-05,2023-08-21,2023-08-21,0,0
SHP11361,Shanghai Port,Los Angeles Port,Textiles,2023-08-14,2023-09-06,2023-09-08,2,1
SHP11362,Dubai Port,Mumbai Port,Pharmaceuticals,2023-10-01,2023-10-22,2023-10-22,0,0
SHP11363,Mumbai Port,Rotterdam Port,Machinery,2023-08-05,2023-08-30,2023-08-30,0,0
SHP11364,Los Angeles Port,Shanghai Port,Textiles,2023-09-01,2023-09-22,2023-09-22,0,0
SHP11365,Mumbai Port,Singapore Port,Electronics,2023-12-06,2023-12-17,2023-12-17,0,0
SHP11366,Singapore Port,Shanghai Port,Textiles,2023-10-10,2023-11-01,2023-11-01,0,0
SHP11367,Singapore Port,Los Angeles Port,Electronics,2023-10-01,2023-10-18,2023-10-18,0,0
SHP11368,Rotterdam Port,Mumbai Port,Pharmaceuticals,2023-05-11,2023-05-30,2023-06-02,3,1
SHP11369,Shanghai Port,Rotterdam Port,Auto Parts,2023-03-24,2023-04-17,2023-04-17,0,0
SHP11370,Singapore Port,Rotterdam Port,Electronics,2023-05-21,2023-06-02,2023-06-02,0,0
SHP11371,Rotterdam Port,Dubai Port,Pharmaceuticals,2023-06-20,2023-07-13,2023-07-13,0,0
SHP11372,Mumbai Port,Los Angeles Port,Textiles,2023-09-17,2023-09-29,2023-09-29,0,0
SHP11373,Dubai Port,Singapore Port,Textiles,2023-08-21,2023-08-31,2023-08-31,0,0
SHP11374,Singapore Port,Shanghai Port,Pharmaceuticals,2023-11-25,2023-12-09,2023-12-18,9,1
SHP11375,Shanghai Port,Rotterdam Port,Textiles,2023-10-22,2023-11-03,2023-11-03,0,0
SHP11376,Shanghai Port,Singapore Port,Auto Parts,2023-11-01,2023-11-24,2023-11-24,0,0
SHP11377,Los Angeles Port,Dubai Port,Pharmaceuticals,2023-03-10,2023-03-28,2023-03-28,0,0
SHP11378,Dubai Port,Los Angeles Port,Textiles,2023-04-12,2023-04-24,2023-04-24,0,0
SHP11379,Shanghai Port,Dubai Port,Pharmaceuticals,2023-10-20,2023-11-06,2023-11-15,9,1
SHP11380,Mumbai Port,Singapore Port,Machinery,2023-11-17,2023-12-04,2023-12-04,0,0
SHP11381,Rotterdam Port,Shanghai Port,Textiles,2023-12-26,2024-01-10,2024-01-16,6,1
SHP11382,Dubai Port,Rotterdam Port,Machinery,2023-05-14,2023-05-28,2023-05-30,2,1
SHP11383,Los Angeles Port,Shanghai Port,Machinery,2023-03-02,2023-03-12,2023-03-12,0,0
SHP11384,Rotterdam Port,Dubai Port,Pharmaceuticals,2023-03-02,2023-03-19,2023-03-19,0,0
SHP11385,Shanghai Port,Rotterdam Port,Textiles,2023-09-11,2023-10-03,2023-10-03,0,0
SHP11386,Shanghai Port,Singapore Port,Auto Parts,2023-05-25,2023-06-10,2023-06-10,0,0
SHP11387,Rotterdam Port,Shanghai Port,Electronics,2023-05-29,2023-06-16,2023-06-16,0,0
SHP11388,Rotterdam Port,Shanghai Port,Textiles,2023-10-26,2023-11-25,2023-11-25,0,0
SHP11389,Mumbai Port,Dubai Port,Auto Parts,2023-06-15,2023-07-07,2023-07-07,0,0
SHP11390,Singapore Port,Rotterdam Port,Pharmaceuticals,2023-11-02,2023-11-20,2023-11-23,3,1
SHP11391,Dubai Port,Mumbai Port,Electronics,2023-06-20,2023-07-07,2023-07-07,0,0
SHP11392,Los Angeles Port,Singapore Port,Machinery,2023-12-30,2024-01-10,2024-01-14,4,1
SHP11393,Dubai Port,Singapore Port,Pharmaceuticals,2023-06-04,2023-06-26,2023-06-26,0,0
SHP11394,Shanghai Port,Singapore Port,Electronics,2023-10-25,2023-11-09,2023-11-09,0,0
SHP11395,Dubai Port,Rotterdam Port,Textiles,2023-08-28,2023-09-11,2023-09-16,5,1
SHP11396,Singapore Port,Dubai Port,Pharmaceuticals,2023-03-14,2023-04-01,2023-04-01,0,0
SHP11397,Mumbai Port,Los Angeles Port,Pharmaceuticals,2023-05-24,2023-06-14,2023-06-14,0,0
SHP11398,Los Angeles Port,Rotterdam Port,Machinery,2023-05-16,2023-06-11,2023-06-11,0,0
SHP11399,Shanghai Port,Rotterdam Port,Pharmaceuticals,2023-03-19,2023-04-15,2023-04-15,0,0
SHP11400,Singapore Port,Rotterdam Port,Electronics,2023-04-07,2023-04-21,2023-04-28,7,1
SHP11401,Shanghai Port,Mumbai Port,Pharmaceuticals,2023-05-14,2023-05-29,2023-05-29,0,0
SHP11402,Rotterdam Port,Mumbai Port,Pharmaceuticals,2023-01-21,2023-02-14,2023-02-14,0,0
SHP11403,Singapore Port,Dubai Port,Pharmaceuticals,2023-08-23,2023-09-17,2023-09-17,0,0
SHP11404,Singapore Port,Shanghai Port,Electronics,2023-06-28,2023-07-10,2023-07-10,0,0
SHP11405,Los Angeles Port,Shanghai Port,Auto Parts,2023-09-18,2023-10-06,2023-10-06,0,0
SHP11406,Singapore Port,Dubai Port,Auto Parts,2023-10-26,2023-11-05,2023-11-05,0,0
SHP11407,Dubai Port,Shanghai Port,Pharmaceuticals,2023-02-09,2023-02-26,2023-02-26,0,0
SHP11408,Singapore Port,Mumbai Port,Textiles,2023-01-14,2023-02-02,2023-02-02,0,0
SHP11409,Singapore Port,Mumbai Port,Pharmaceuticals,2023-07-11,2023-08-08,2023-08-08,0,0
SHP11410,Mumbai Port,Rotterdam Port,Auto Parts,2023-01-15,2023-01-27,2023-01-27,0,0
SHP11411,Singapore Port,Rotterdam Port,Pharmaceuticals,2023-11-18,2023-12-06,2023-12-06,0,0
SHP11412,Mumbai Port,Rotterdam Port,Electronics,2023-12-02,2023-12-31,2023-12-31,0,0
SHP11413,Los Angeles Port,Singapore Port,Auto Parts,2023-04-19,2023-04-30,2023-04-30,0,0
SHP11414,Los Angeles Port,Rotterdam Port,Electronics,2023-02-06,2023-03-05,2023-03-05,0,0
SHP11415,Rotterdam Port,Mumbai Port,Pharmaceuticals,2023-05-11,2023-05-26,2023-05-26,0,0
SHP11416,Rotterdam Port,Mumbai Port,Electronics,2023-04-17,2023-05-02,2023-05-02,0,0
SHP11417,Rotterdam Port,Los Angeles Port,Auto Parts,2023-03-03,2023-03-22,2023-03-22,0,0
SHP11418,Rotterdam Port,Los Angeles Port,Machinery,2023-03-09,2023-03-30,2023-03-30,0,0
SHP11419,Los Angeles Port,Singapore Port,Auto Parts,2023-09-08,2023-10-02,2023-10-02,0,0
SHP11420,Rotterdam Port,Los Angeles Port,Machinery,2023-11-04,2023-11-27,2023-12-01,4,1
SHP11421,Rotterdam Port,Los Angeles Port,Machinery,2023-04-06,2023-04-29,2023-04-29,0,0
SHP11422,Mumbai Port,Shanghai Port,Machinery,2023-06-24,2023-07-18,2023-07-18,0,0
SHP11423,Singapore Port,Shanghai Port,Pharmaceuticals,2023-09-27,2023-10-27,2023-10-27,0,0
SHP11424,Mumbai Port,Rotterdam Port,Pharmaceuticals,2023-08-12,2023-08-24,2023-08-24,0,0
SHP11425,Rotterdam Port,Los Angeles Port,Auto Parts,2023-03-07,2023-03-26,2023-03-26,0,0
SHP11426,Dubai Port,Rotterdam Port,Textiles,2023-10-19,2023-10-30,2023-10-30,0,0
SHP11427,Mumbai Port,Singapore Port,Electronics,2023-09-19,2023-10-12,2023-10-12,0,0
SHP11428,Rotterdam Port,Singapore Port,Textiles,2023-07-01,2023-07-19,2023-07-19,0,0
SHP11429,Dubai Port,Mumbai Port,Electronics,2023-12-05,2023-12-29,2024-01-06,8,1
SHP11430,Shanghai Port,Dubai Port,Electronics,2023-02-12,2023-03-07,2023-03-07,0,0
SHP11431,Los Angeles Port,Rotterdam Port,Machinery,2023-08-21,2023-09-14,2023-09-14,0,0
SHP11432,Los Angeles Port,Rotterdam Port,Auto Parts,2023-04-19,2023-05-04,2023-05-12,8,1
SHP11433,Dubai Port,Los Angeles Port,Electronics,2023-08-11,2023-09-07,2023-09-18,11,1
SHP11434,Rotterdam Port,Mumbai Port,Electronics,2023-03-29,2023-04-28,2023-04-28,0,0
SHP11435,Singapore Port,Rotterdam Port,Machinery,2023-09-07,2023-09-26,2023-09-26,0,0
SHP11436,Dubai Port,Los Angeles Port,Pharmaceuticals,2023-06-04,2023-06-16,2023-06-16,0,0
SHP11437,Mumbai Port,Los Angeles Port,Electronics,2023-01-09,2023-01-25,2023-01-25,0,0
SHP11438,Shanghai Port,Dubai Port,Auto Parts,2023-11-29,2023-12-16,2023-12-16,0,0
SHP11439,Singapore Port,Dubai Port,Auto Parts,2023-02-14,2023-03-05,2023-03-05,0,0
SHP11440,Shanghai Port,Dubai Port,Pharmaceuticals,2023-01-12,2023-01-25,2023-01-25,0,0
SHP11441,Shanghai Port,Dubai Port,Pharmaceuticals,2023-08-30,2023-09-09,2023-09-09,0,0
SHP11442,Dubai Port,Shanghai Port,Auto Parts,2023-05-31,2023-06-28,2023-06-28,0,0
SHP11443,Rotterdam Port,Mumbai Port,Textiles,2023-01-05,2023-01-18,2023-01-18,0,0
SHP11444,Singapore Port,Rotterdam Port,Pharmaceuticals,2023-09-11,2023-10-09,2023-10-09,0,0
SHP11445,Dubai Port,Los Angeles Port,Electronics,2023-09-07,2023-09-29,2023-09-29,0,0
SHP11446,Dubai Port,Singapore Port,Pharmaceuticals,2023-04-29,2023-05-10,2023-05-10,0,0
SHP11447,Rotterdam Port,Singapore Port,Textiles,2023-10-11,2023-10-23,2023-10-23,0,0
SHP11448,Singapore Port,Rotterdam Port,Pharmaceuticals,2023-03-01,2023-03-26,2023-03-26,0,0
SHP11449,Singapore Port,Los Angeles Port,Pharmaceuticals,2023-12-24,2024-01-16,2024-01-21,5,1
SHP11450,Los Angeles Port,Shanghai Port,Pharmaceuticals,2023-06-26,2023-07-20,2023-07-20,0,0
SHP11451,Shanghai Port,Singapore Port,Textiles,2023-11-05,2023-11-29,2023-11-29,0,0
SHP11452,Los Angeles Port,Dubai Port,Pharmaceuticals,2023-12-11,2024-01-10,2024-01-10,0,0
SHP11453,Rotterdam Port,Shanghai Port,Machinery,2023-04-17,2023-05-06,2023-05-06,0,0
SHP11454,Mumbai Port,Dubai Port,Auto Parts,2023-03-30,2023-04-15,2023-04-15,0,0
SHP11455,Rotterdam Port,Mumbai Port,Pharmaceuticals,2023-09-10,2023-09-29,2023-09-29,0,0
SHP11456,Dubai Port,Mumbai Port,Electronics,2023-07-03,2023-07-21,2023-07-21,0,0
SHP11457,Shanghai Port,Los Angeles Port,Machinery,2023-01-17,2023-01-29,2023-01-29,0,0
SHP11458,Mumbai Port,Singapore Port,Auto Parts,2023-03-03,2023-03-30,2023-03-30,0,0
SHP11459,Los Angeles Port,Rotterdam Port,Textiles,2023-01-24,2023-02-20,2023-02-20,0,0
SHP11460,Shanghai Port,Singapore Port,Machinery,2023-12-09,2023-12-22,2023-12-22,0,0
SHP11461,Rotterdam Port,Dubai Port,Electronics,2023-02-24,2023-03-25,2023-03-25,0,0
SHP11462,Mumbai Port,Singapore Port,Electronics,2023-09-17,2023-09-30,2023-10-06,6,1
SHP11463,Mumbai Port,Los Angeles Port,Textiles,2023-03-22,2023-04-10,2023-04-10,0,0
SHP11464,Dubai Port,Rotterdam Port,Electronics,2023-03-20,2023-04-19,2023-04-19,0,0
SHP11465,Shanghai Port,Mumbai Port,Auto Parts,2023-08-13,2023-09-05,2023-09-05,0,0
SHP11466,Mumbai Port,Los Angeles Port,Pharmaceuticals,2023-06-24,2023-07-13,2023-07-13,0,0
SHP11467,Mumbai Port,Rotterdam Port,Textiles,2023-08-01,2023-08-22,2023-08-22,0,0
SHP11468,Shanghai Port,Los Angeles Port,Machinery,2023-08-04,2023-08-21,2023-08-25,4,1
SHP11469,Rotterdam Port,Dubai Port,Pharmaceuticals,2023-08-23,2023-09-18,2023-09-18,0,0
SHP11470,Los Angeles Port,Mumbai Port,Pharmaceuticals,2023-03-16,2023-03-26,2023-03-26,0,0
SHP11471,Dubai Port,Mumbai Port,Electronics,2023-06-23,2023-07-13,2023-07-13,0,0
SHP11472,Shanghai Port,Dubai Port,Electronics,2023-07-21,2023-08-01,2023-08-01,0,0
SHP11473,Singapore Port,Shanghai Port,Machinery,2023-01-30,2023-03-01,2023-03-01,0,0
SHP11474,Singapore Port,Dubai Port,Textiles,2023-08-03,2023-08-25,2023-08-25,0,0
SHP11475,Singapore Port,Dubai Port,Textiles,2023-06-10,2023-07-01,2023-07-03,2,1
SHP11476,Los Angeles Port,Singapore Port,Machinery,2023-03-17,2023-04-08,2023-04-08,0,0
SHP11477,Shanghai Port,Singapore Port,Machinery,2023-11-13,2023-12-13,2023-12-13,0,0
SHP11478,Los Angeles Port,Dubai Port,Auto Parts,2023-06-04,2023-06-16,2023-07-04,18,1
SHP11479,Los Angeles Port,Dubai Port,Auto Parts,2023-09-24,2023-10-21,2023-10-21,0,0
SHP11480,Mumbai Port,Singapore Port,Machinery,2023-06-09,2023-07-05,2023-07-05,0,0
SHP11481,Singapore Port,Shanghai Port,Electronics,2023-01-15,2023-02-11,2023-02-11,0,0
SHP11482,Shanghai Port,Rotterdam Port,Pharmaceuticals,2023-09-16,2023-09-29,2023-09-29,0,0
SHP11483,Los Angeles Port,Rotterdam Port,Machinery,2023-07-01,2023-07-14,2023-07-24,10,1
SHP11484,Singapore Port,Mumbai Port,Pharmaceuticals,2023-06-02,2023-06-30,2023-06-30,0,0
SHP11485,Rotterdam Port,Los Angeles Port,Auto Parts,2023-10-25,2023-11-22,2023-11-22,0,0
SHP11486,Singapore Port,Dubai Port,Machinery,2023-04-30,2023-05-21,2023-05-21,0,0
SHP11487,Singapore Port,Dubai Port,Auto Parts,2024-01-01,2024-01-23,2024-01-23,0,0
SHP11488,Shanghai Port,Mumbai Port,Textiles,2023-09-22,2023-10-20,2023-10-20,0,0
SHP11489,Los Angeles Port,Dubai Port,Electronics,2023-03-17,2023-04-09,2023-04-09,0,0
SHP11490,Mumbai Port,Shanghai Port,Electronics,2023-08-06,2023-08-20,2023-08-20,0,0
SHP11491,Rotterdam Port,Mumbai Port,Textiles,2023-12-13,2024-01-08,2024-01-08,0,0
SHP11492,Dubai Port,Singapore Port,Pharmaceuticals,2023-05-16,2023-06-13,2023-06-13,0,0
SHP11493,Rotterdam Port,Dubai Port,Pharmaceuticals,2023-08-02,2023-08-17,2023-08-17,0,0
SHP11494,Shanghai Port,Dubai Port,Pharmaceuticals,2023-03-08,2023-04-03,2023-04-03,0,0
SHP11495,Mumbai Port,Los Angeles Port,Pharmaceuticals,2023-08-31,2023-09-11,2023-09-11,0,0
SHP11496,Dubai Port,Los Angeles Port,Electronics,2023-11-05,2023-11-28,2023-12-06,8,1
SHP11497,Los Angeles Port,Singapore Port,Textiles,2023-01-21,2023-02-16,2023-02-16,0,0
SHP11498,Los Angeles Port,Rotterdam Port,Textiles,2023-06-05,2023-06-24,2023-06-24,0,0
SHP11499,Shanghai Port,Los Angeles Port,Machinery,2023-08-04,2023-08-15,2023-08-15,0,0
